MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),NHR,HNR,RPDE,DFA,Spread2,D2,PPE
126.3538876817205,137.0199360395392,120.31949801422631,0.07328641858222296,13.645093038324148,0.8820384966214142,0.011980244881061895,0.07490710246936157,1.8051219161290864e-15,0.6200282068804022
110.26291993348259,139.36020141223247,101.5594106636457,0.06459820209350688,15.48030699914039,0.8938004300930676,0.031701974098715203,0.06680188554756623,0.003741640806106991,0.13404388949325008
236.97822722229765,243.8214666492311,216.05165683528398,0.05352556482571249,18.682661327463887,0.8544754602451466,0.0018740971170814037,0.0639268277568986,2.2677446997544104,0.11577853504756497
263.08660926146945,316.90245599944825,86.02690898916208,0.05812901736774918,17.20311206490159,0.8415442563368609,0.31823816171311475,0.06572896387396869,1.9270092523476696,0.2177182417113992
161.32244158082807,167.32567072260431,152.28139747207132,0.0482605761621613,20.720846693580295,0.8802089049955073,0.17482823248259888,0.0862167696316767,1.6024171612638984e-15,0.7445235439002209
173.9965665463862,182.5178323321727,155.43812012271508,0.05086663898738266,19.659250540379666,0.7242724832781783,0.06725314874394892,0.06728561674595887,-9.184881149753124e-16,0.73068203428757
190.5363227020286,198.86548754745905,184.88976913747447,0.04891305330039399,20.444440339036145,0.8774625226126969,0.018824986266220298,0.05612394944422875,-1.442991347422105e-15,0.911994345480811
157.9328401584957,164.89535188021642,116.72359391264966,0.055029942757284296,18.171925135568678,0.7831052561082259,0.005814871830304439,0.051599305352411994,6.926782317207022e-16,0.3820556141394291
142.21680559367837,146.7028835352654,129.77395126357737,0.05535099997003733,18.06652093984429,0.8410632675848881,0.00810515212455764,0.05693210713072421,2.3212297526016346,0.08505708460208428
294.6689897044616,306.60751566179744,260.3622110670024,0.056398687031951666,17.730909221937523,0.7535779724748495,0.006735433268428861,0.08315390841921241,-1.8905954180327715e-16,0.6393624278064616
159.97987449528352,168.90779158609112,154.89951428944013,0.04713071110151475,21.217587781480784,0.7608344640488688,0.005440432707200965,0.06951552632188565,-3.09069477517203e-15,0.6876776389710151
200.1663517389912,499.4652631587401,185.81334630620208,0.07934212135706711,12.603645867995546,0.7433840209281856,0.012421586368030233,0.06504934809824722,2.095453374604205,0.051204410834999936
186.99177214871509,201.77816366683479,101.8644286537242,0.0604542976741379,16.54142118051263,0.9237940808381302,0.01895122768754618,0.06349916019889547,1.5558108935350348,0.24024882905986056
202.41825656931837,211.9877236828879,194.60043616452464,0.0457739558504021,21.846484128839293,0.6621776568014105,0.00864698066390928,0.07300798544125076,1.200968197294657,0.04893645387096979
105.97091069516361,111.18662123243882,99.69788358243856,0.07022200964073674,14.240549439073392,0.841850825232255,0.06672493683417212,0.06999248544006081,-6.635503388254302e-16,0.3812548713306576
136.36880806626263,148.6264005816118,123.81604012088135,0.07879653721835572,12.690913018536165,0.8754473069615879,0.020088428340431067,0.06955710164309312,1.9429641327757592,0.15113214432985322
225.77863500925037,233.85428825071105,212.13213480293396,0.053107590432179816,18.8297000835885,0.7828878742137758,0.04219137571292276,0.05988042251779203,2.480956609975258,0.061269230175525824
204.77961175413532,266.69454287095687,186.28060044131306,0.05439822718462201,18.382952014338674,0.8356383983802861,0.01622844468526994,0.06376329425366371,0.2957623370676459,0.4422208745030929
202.72029944940238,209.05038141413084,197.8947400350338,0.062377023775564006,16.031543980008657,0.836293207075512,0.05876854320372426,0.08382181595392904,2.404315909750298,0.0566931949033721
186.44346756425114,584.2124289719454,119.28956306461181,0.05642443280944895,17.72281882526142,0.8264198422803898,0.013641404087456873,0.059344608592057195,0.11259267136374705,0.09131186702210548
178.44261836035457,372.4670489488307,159.7380740326823,0.05585736234593745,17.902742950996696,0.7850449697746298,0.02276294164292515,0.05240919378808168,2.6953320477079576,0.09001932014914316
225.70982073865497,240.92635816446094,214.6007528838436,0.04430118900571333,22.572757581541083,0.7322515156845544,0.0671035369028694,0.0542062397503721,5.817959146090519e-16,0.6547275651889706
279.8382363335268,304.4827956276277,266.10029631273454,0.04906191809889817,20.382407348693892,0.8769424871334038,0.013808528006384477,0.07473806612239967,4.752641988474483e-16,0.656774962814413
148.37643312530759,152.87402396939927,142.93573759280005,0.05278744634769948,18.943898013425702,0.9031733960912534,0.05481745240014783,0.07193454852734722,2.898838119746967,0.025044766158872356
231.6675713219024,246.3816007711121,187.73124635341932,0.04629839928538991,21.599018873975705,0.719481227849192,0.01508073680064938,0.05610901872591141,1.9284740365183195,0.05830864600759955
226.09045828403262,232.55871712866968,205.99817104387762,0.05389791734558018,18.55359259223777,0.8810018547997218,0.010660839451839705,0.0827898618528894,-7.336690371563816e-16,0.5527693703710983
177.04969207390582,179.8535287211843,171.99688513293452,0.045159070563174794,22.143945557981773,0.8184463948372058,0.010443330129933107,0.05930982662234353,-8.007417068059043e-16,0.6823993627021134
185.42541790962966,260.8694030886286,169.4827193944891,0.07039516627003302,14.205520818915893,0.949059126907708,0.009310761720316352,0.07138730510736727,2.9298958750213195,0.22095264020451355
199.09045548011514,205.63706860090983,196.65702093783042,0.045848390053039374,21.81101667568168,0.8363783624655862,0.010697353165605942,0.06635326318912031,2.7315277144406066e-15,0.7875536378104324
208.31318812825393,222.53168434775017,200.96422229926893,0.05231208399905766,19.11604209876276,0.9154745860382856,0.3859525290154119,0.07903267209668872,3.020202471517287,0.1536587368444673
125.7064558266616,131.3249352166567,122.0306436878315,0.06727931126736601,14.863410180077935,0.7751939915422584,0.18205888303528245,0.07495395191770146,1.7932963560815334,0.04687664894359167
117.0027828331927,122.59053335232119,77.99918771817458,0.07920743403495159,12.625077584999577,0.8502657502588711,0.01738827346173046,0.07184862402664273,1.545458876125626,0.1759673812409761
210.32169271657415,220.1418848811279,191.99076029922128,0.04350456759794477,22.986092155694514,0.6868030151733187,0.009544587153653647,0.07181505544421604,-4.4342770169780257e-16,0.4851251579971181
227.5583844107002,236.82692569172468,206.87876197451445,0.04737088846215955,21.11001149574833,0.7578476897986097,0.019150024888240937,0.06140166270809791,1.8569023814449412,0.09091388482650387
170.98451892748776,179.1151566739587,145.45275730562008,0.07615529603778125,13.131063130578497,0.8250130438558514,0.035091638118067744,0.05701202151930362,-7.925417146136321e-16,0.29513218993485224
175.80300665116013,213.5148013192163,96.83781201150514,0.06279912232035195,15.92378942652706,0.8599654208532979,-0.005490296974720695,0.08554243563415292,0.46885618031164,0.08813736207940659
169.5655632441148,176.50368299837925,163.53489219857175,0.0521722773413929,19.16726757884136,0.8101990019270661,0.05022100412153217,0.06992941443337729,3.714448961870452,0.05136907608855562
259.067011994704,271.60224407228674,245.7570933845231,0.046676192363449824,21.424198276786996,0.6829747407473088,0.01378092270378407,0.06480947784217132,-3.6398328721805746e-16,0.39025659496184595
125.10658259783573,129.96962386486348,85.60167083099604,0.058909568714399764,16.975170958186993,0.9005473710094466,0.018022328760281,0.06635577973435786,7.340147750723321e-16,0.5392930367555455
111.00956828006062,115.34556387064308,90.93273695201287,0.09027259412673391,11.077559138226354,0.8852877431552084,0.024319191343752343,0.07256507133416056,3.441688942386703,0.07714212751847771
